"region","sector","occupational group (SSYK)","sex","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"SE22 South Sweden","0 all sectors","832 Motor-vehicle drivers","men",10200,9600,10000,11600,15200,13300,9200,8300,5200,6000,6400
"SE22 South Sweden","0 all sectors","832 Motor-vehicle drivers","women",..,570,640,620,810,..,500,610,550,480,530
"SE22 South Sweden","0 all sectors","833 Agricultural and other mobile-plant operators","men",3600,3300,3600,4100,4100,..,..,2400,..,..,..
"SE22 South Sweden","0 all sectors","833 Agricultural and other mobile-plant operators","women",..,..,..,..,..,130,..,..,..,..,..
"SE22 South Sweden","0 all sectors","834 Ships´ deck crews and related workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","834 Ships´ deck crews and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","911 Street vendors and market salespersons","men",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","911 Street vendors and market salespersons","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","912 Helpers and cleaners","men",..,..,..,..,..,3300,2600,2100,..,2200,..
"SE22 South Sweden","0 all sectors","912 Helpers and cleaners","women",10000,9200,9500,10200,8200,10500,10500,9200,9600,8700,9300
"SE22 South Sweden","0 all sectors","913 Helpers in restaurants","men",..,1300,1300,..,1500,..,..,2000,..,1200,..
"SE22 South Sweden","0 all sectors","913 Helpers in restaurants","women",6200,5300,5800,5500,5600,..,4800,5700,..,4800,5200
"SE22 South Sweden","0 all sectors","914 Doorkeepers, newspaper and package deliverers and related workers","men",1800,1400,1400,1300,1400,890,860,770,750,..,1900
"SE22 South Sweden","0 all sectors","914 Doorkeepers, newspaper and package deliverers and related workers","women",360,320,250,350,360,190,..,270,190,..,510
"SE22 South Sweden","0 all sectors","915 Garbage collectors and related labourers","men",..,1000,1100,1000,930,..,830,900,..,1000,1200
"SE22 South Sweden","0 all sectors","915 Garbage collectors and related labourers","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","919 Other sales and services elementary occupations","men",1200,1100,2100,2200,1900,1900,2000,1800,1700,..,1900
"SE22 South Sweden","0 all sectors","919 Other sales and services elementary occupations","women",790,720,1500,1500,1700,1600,1700,1300,1500,1600,1500
"SE22 South Sweden","0 all sectors","921 Agricultural, fishery and related labourers","men",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","921 Agricultural, fishery and related labourers","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","931 Mining and construction labourers","men",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","931 Mining and construction labourers","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","932 Manufacturing labourers","men",3300,4000,3200,3700,3400,2500,2200,2800,2700,2700,2900
"SE22 South Sweden","0 all sectors","932 Manufacturing labourers","women",2100,2800,..,2000,2000,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","933 Transport labourers and freight handlers","men",..,..,..,2000,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","933 Transport labourers and freight handlers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","011 Armed forces","men",2100,2100,2200,2100,2000,2100,2100,2100,2700,2600,2900
"SE23 West Sweden","0 all sectors","011 Armed forces","women",110,100,..,..,..,110,110,110,190,180,190
"SE23 West Sweden","0 all sectors","111 Legislators and senior government officials","men",..,..,..,..,..,290,290,270,260,240,240
"SE23 West Sweden","0 all sectors","111 Legislators and senior government officials","women",..,..,..,..,..,170,180,180,180,190,210
"SE23 West Sweden","0 all sectors","112 Senior officials of special-interest organisations","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","112 Senior officials of special-interest organisations","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","121 Directors and chief executives","men",3400,2800,2800,3000,3400,2700,2400,2500,2400,2300,2300
"SE23 West Sweden","0 all sectors","121 Directors and chief executives","women",..,..,..,..,..,280,..,..,..,..,..
"SE23 West Sweden","0 all sectors","122 Production and operations managers","men",6200,6500,6600,6800,7600,7900,7700,7500,8400,7800,7900
"SE23 West Sweden","0 all sectors","122 Production and operations managers","women",3200,3100,3400,3500,3700,5700,6100,6200,6900,7300,7400
"SE23 West Sweden","0 all sectors","123 Other specialist managers","men",8000,9500,8900,8700,9100,8500,8600,8700,8200,8800,9200
"SE23 West Sweden","0 all sectors","123 Other specialist managers","women",2800,2900,3100,3200,3500,3600,3400,3500,3600,3800,4000
"SE23 West Sweden","0 all sectors","124 Foreman","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","124 Foreman","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","131 Managers of small enterprises","men",6600,8100,8600,9300,9100,8000,5800,5700,5300,6700,6500
"SE23 West Sweden","0 all sectors","131 Managers of small enterprises","women",3100,3200,4000,4500,4500,3600,2600,2800,2800,2500,2300
"SE23 West Sweden","0 all sectors","211 Physicists, chemists and related professionals","men",1000,700,780,720,730,710,610,580,710,900,590
"SE23 West Sweden","0 all sectors","211 Physicists, chemists and related professionals","women",340,750,800,680,710,660,590,560,640,720,610
"SE23 West Sweden","0 all sectors","212 Mathematicians and statisticians","men",260,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","212 Mathematicians and statisticians","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","213 Computing professionals","men",7900,7700,8800,9200,11200,10600,11100,10000,11700,12200,13100
"SE23 West Sweden","0 all sectors","213 Computing professionals","women",2400,2300,2400,2500,3000,3100,3000,2800,3200,2800,3300
"SE23 West Sweden","0 all sectors","214 Architects, engineers and related professionals","men",8900,11200,11300,12400,15900,13700,14300,13800,13900,13200,13300
"SE23 West Sweden","0 all sectors","214 Architects, engineers and related professionals","women",3400,2400,2900,2700,3600,4000,4300,4400,4000,4300,4000
"SE23 West Sweden","0 all sectors","221 Life science professionals","men",210,230,260,190,220,..,..,..,190,250,240
"SE23 West Sweden","0 all sectors","221 Life science professionals","women",180,250,250,240,260,..,..,..,220,300,350
"SE23 West Sweden","0 all sectors","222 Health professionals (except nursing)","men",3500,3900,3700,3900,3900,3900,3900,3800,4000,3900,3900
"SE23 West Sweden","0 all sectors","222 Health professionals (except nursing)","women",3500,3600,3600,3800,3800,3900,3800,4500,4600,4700,4800
"SE23 West Sweden","0 all sectors","223 Nursing and midwifery professionals","men",520,570,540,560,590,590,590,700,800,740,770
"SE23 West Sweden","0 all sectors","223 Nursing and midwifery professionals","women",6300,6600,6600,6700,6800,5500,5600,5900,6400,5900,6300
"SE23 West Sweden","0 all sectors","231 College, university and higher education teaching professionals","men",3300,3200,3200,3100,3100,3100,3300,3400,3600,3700,3600
"SE23 West Sweden","0 all sectors","231 College, university and higher education teaching professionals","women",2200,2200,2200,2300,2300,2500,2700,2700,2800,3000,2800
"SE23 West Sweden","0 all sectors","232 Secondary education teaching professionals","men",5000,4900,5500,5200,5100,5100,5000,4900,4700,4500,5400
"SE23 West Sweden","0 all sectors","232 Secondary education teaching professionals","women",5400,5100,5600,5500,5500,5700,5500,5700,5300,5300,6000
"SE23 West Sweden","0 all sectors","233 Primary education teaching professionals","men",4700,4500,4500,4600,4300,3600,3400,3500,3700,3600,3900
"SE23 West Sweden","0 all sectors","233 Primary education teaching professionals","women",13200,13100,13200,13200,13100,12200,11400,12000,12500,12400,13400
"SE23 West Sweden","0 all sectors","234 Special education teaching professionals","men",520,650,490,490,470,260,230,240,200,190,180
"SE23 West Sweden","0 all sectors","234 Special education teaching professionals","women",2100,2200,2100,2200,2300,1100,940,940,890,830,780
"SE23 West Sweden","0 all sectors","235 Other teaching professionals","men",590,810,850,840,680,1100,1300,1200,1300,1300,1100
"SE23 West Sweden","0 all sectors","235 Other teaching professionals","women",1100,1300,1500,1200,1300,2500,2600,2800,2900,3100,2800
"SE23 West Sweden","0 all sectors","241 Business professionals","men",6800,6400,6800,7100,7300,7100,7000,6300,7300,7600,7500
"SE23 West Sweden","0 all sectors","241 Business professionals","women",6700,6800,7800,8500,8100,9200,8900,8900,9200,10200,9800
"SE23 West Sweden","0 all sectors","242 Legal professionals","men",770,790,760,650,690,920,960,1000,1300,1300,1200
"SE23 West Sweden","0 all sectors","242 Legal professionals","women",640,840,870,1100,1000,1200,1300,1300,1400,1300,1400
"SE23 West Sweden","0 all sectors","243 Archivists, librarians and related information professionals","men",320,300,310,340,320,380,370,390,370,390,370
"SE23 West Sweden","0 all sectors","243 Archivists, librarians and related information professionals","women",1200,1100,1100,1100,1200,1200,1200,1200,1200,1200,1300
"SE23 West Sweden","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","men",410,260,200,180,170,140,120,120,..,120,110
"SE23 West Sweden","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","women",640,270,270,260,280,200,210,..,..,160,160
"SE23 West Sweden","0 all sectors","245 Writers and creative or performing artists","men",2400,1900,2700,2800,3000,2600,2400,2500,..,2600,2600
"SE23 West Sweden","0 all sectors","245 Writers and creative or performing artists","women",..,2300,2700,2700,3000,2900,2800,2800,3100,3200,3500
"SE23 West Sweden","0 all sectors","246 Religious professionals","men",580,520,500,470,470,450,480,440,500,420,400
"SE23 West Sweden","0 all sectors","246 Religious professionals","women",190,150,160,160,180,170,180,200,190,200,210
"SE23 West Sweden","0 all sectors","247 Public service administrative professionals","men",2100,2400,2500,2600,2800,2300,2300,2400,2300,2500,2600
"SE23 West Sweden","0 all sectors","247 Public service administrative professionals","women",3400,3800,4000,4300,4500,3700,3900,4000,4100,4500,5000
"SE23 West Sweden","0 all sectors","248 Administrative professionals of special-interest organisations","men",..,..,..,..,..,..,..,..,..,170,..
"SE23 West Sweden","0 all sectors","248 Administrative professionals of special-interest organisations","women",210,200,250,260,410,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","249 Psychologists, social work and related professionals","men",1500,1200,1300,1400,1400,1200,1300,1200,1300,1400,1300
"SE23 West Sweden","0 all sectors","249 Psychologists, social work and related professionals","women",4900,4900,5100,5500,5700,5200,5400,5500,5600,6100,6200
"SE23 West Sweden","0 all sectors","311 Physical and engineering science technicians","men",22900,20900,22000,21500,21700,21800,19400,20600,19900,20500,20600
"SE23 West Sweden","0 all sectors","311 Physical and engineering science technicians","women",4100,4200,5100,4700,5100,4900,4400,4300,4300,4200,4400
"SE23 West Sweden","0 all sectors","312 Computer associate professionals","men",4800,5000,5100,5200,6100,..,5400,5100,7200,6800,7300
"SE23 West Sweden","0 all sectors","312 Computer associate professionals","women",1500,1600,1200,1300,1300,1600,1600,1400,1700,1500,1300
"SE23 West Sweden","0 all sectors","313 Optical and electronic equipment operators","men",..,840,890,..,860,..,880,..,810,720,..
"SE23 West Sweden","0 all sectors","313 Optical and electronic equipment operators","women",200,250,..,200,160,200,220,270,280,..,..
"SE23 West Sweden","0 all sectors","314 Ship and aircraft controllers and technicians","men",650,680,520,630,710,..,340,760,..,..,..
"SE23 West Sweden","0 all sectors","314 Ship and aircraft controllers and technicians","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","315 Safety and quality inspectors","men",2000,1400,930,1100,1200,1100,1300,1100,1100,..,1700
"SE23 West Sweden","0 all sectors","315 Safety and quality inspectors","women",..,..,260,..,180,210,230,240,290,310,400
"SE23 West Sweden","0 all sectors","321 Agronomy and forestry technicians","men",280,190,260,..,..,320,..,240,280,300,290
"SE23 West Sweden","0 all sectors","321 Agronomy and forestry technicians","women",220,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","322 Health associate professionals (except nursing)","men",..,1000,950,810,870,990,810,910,940,980,930
"SE23 West Sweden","0 all sectors","322 Health associate professionals (except nursing)","women",5400,4700,4600,6100,5100,5600,5400,6000,5800,5500,5600
"SE23 West Sweden","0 all sectors","323 Nursing associate professionals","men",1200,1200,1200,1300,1300,1300,1200,1300,1400,1500,1400
"SE23 West Sweden","0 all sectors","323 Nursing associate professionals","women",11200,10800,11300,11500,12300,12200,12200,12300,12800,12600,13200
"SE23 West Sweden","0 all sectors","324 Life science technicians","men",150,..,..,..,..,110,120,130,160,170,190
"SE23 West Sweden","0 all sectors","324 Life science technicians","women",2200,1700,1800,1600,1700,1500,1500,1500,1400,1400,1400
"SE23 West Sweden","0 all sectors","331 Pre-primary education teaching associate professionals","men",1000,1000,1000,1000,1100,1100,1100,1300,1300,1300,1400
"SE23 West Sweden","0 all sectors","331 Pre-primary education teaching associate professionals","women",13300,13200,14100,14400,14800,14600,15000,15600,16500,16100,17500
"SE23 West Sweden","0 all sectors","332 Other teaching associate professionals","men",..,..,..,..,..,..,..,440,370,..,..
"SE23 West Sweden","0 all sectors","332 Other teaching associate professionals","women",430,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","341 Finance and sales associate professionals","men",18900,20300,18000,18200,17200,18200,19100,17600,19400,20600,22400
"SE23 West Sweden","0 all sectors","341 Finance and sales associate professionals","women",11800,13400,12500,12400,11600,12600,12700,13200,12900,12300,11500
"SE23 West Sweden","0 all sectors","342 Business services agents and trade brokers","men",2300,2200,1500,..,..,1800,1700,..,1600,1900,1600
"SE23 West Sweden","0 all sectors","342 Business services agents and trade brokers","women",..,1900,..,2000,1900,2300,2000,2300,2400,3100,3100
"SE23 West Sweden","0 all sectors","343 Administrative associate professionals","men",2900,2200,2100,2200,1900,1800,1800,2400,2300,2400,2800
"SE23 West Sweden","0 all sectors","343 Administrative associate professionals","women",9400,8000,7800,7200,7800,8400,8000,8600,9000,9300,9200
"SE23 West Sweden","0 all sectors","344 Customs, tax and related government associate professionals","men",670,930,730,790,690,620,850,860,800,840,820
"SE23 West Sweden","0 all sectors","344 Customs, tax and related government associate professionals","women",2300,3000,2700,2800,2400,2300,2700,2900,2800,2900,2800
"SE23 West Sweden","0 all sectors","345 Police officers and detectives","men",2400,2200,2200,2300,2200,2200,2300,2500,2400,2300,2300
"SE23 West Sweden","0 all sectors","345 Police officers and detectives","women",570,590,650,720,720,760,820,910,920,930,970
"SE23 West Sweden","0 all sectors","346 Social work associate professionals","men",2400,2200,2300,2200,2500,2300,2100,2200,2400,2600,2800
"SE23 West Sweden","0 all sectors","346 Social work associate professionals","women",3900,4600,5200,4400,4900,4400,4200,4300,4700,4700,5200
"SE23 West Sweden","0 all sectors","347 Artistic, entertainment and sports associate professionals","men",..,..,..,..,..,1600,1600,1500,..,1500,..
"SE23 West Sweden","0 all sectors","347 Artistic, entertainment and sports associate professionals","women",..,..,..,1600,1600,1500,1100,1400,1200,1300,1900
"SE23 West Sweden","0 all sectors","348 Religious associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","348 Religious associate professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","411 Office secretaries and data entry operators","men",..,..,..,..,..,150,160,130,140,140,200
"SE23 West Sweden","0 all sectors","411 Office secretaries and data entry operators","women",8100,6200,6600,7400,6300,6600,5900,6500,5900,5400,5500
"SE23 West Sweden","0 all sectors","412 Numerical clerks","men",1500,770,760,690,660,750,710,660,590,..,770
"SE23 West Sweden","0 all sectors","412 Numerical clerks","women",9600,9900,8800,9000,8300,10500,8900,9700,10600,9900,9300
"SE23 West Sweden","0 all sectors","413 Stores and transport clerks","men",10800,9100,11900,11700,10700,10500,9900,10700,13500,11800,12200
"SE23 West Sweden","0 all sectors","413 Stores and transport clerks","women",4300,2400,3500,3600,3400,3300,2900,3500,..,3400,3400
"SE23 West Sweden","0 all sectors","414 Library and filing clerks","men",210,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","414 Library and filing clerks","women",760,740,790,740,660,560,410,410,380,360,410
"SE23 West Sweden","0 all sectors","415 Mail carriers and sorting clerks","men",2100,..,..,..,..,..,2000,2000,1900,..,1800
"SE23 West Sweden","0 all sectors","415 Mail carriers and sorting clerks","women",1600,..,..,..,..,..,1500,1400,1400,..,1300
"SE23 West Sweden","0 all sectors","419 Other office clerks","men",2500,3100,3200,3200,3200,3400,3700,3800,4100,3900,3500
"SE23 West Sweden","0 all sectors","419 Other office clerks","women",13100,14800,13900,14600,15000,13200,12700,12200,12100,12600,12300
"SE23 West Sweden","0 all sectors","421 Cashiers, tellers and related clerks","men",760,..,810,620,..,..,..,740,680,650,..
"SE23 West Sweden","0 all sectors","421 Cashiers, tellers and related clerks","women",3600,3600,4900,3900,3700,..,3100,2800,3300,..,..
"SE23 West Sweden","0 all sectors","422 Client information clerks","men",700,1000,1300,1300,1500,..,1000,1300,..,1500,1300
"SE23 West Sweden","0 all sectors","422 Client information clerks","women",3900,6300,7600,7200,6000,5700,5000,5600,5000,6100,6300
"SE23 West Sweden","0 all sectors","511 Travel attendants and related workers","men",190,200,200,220,190,170,160,200,..,270,140
"SE23 West Sweden","0 all sectors","511 Travel attendants and related workers","women",420,410,270,440,420,..,..,460,..,..,..
"SE23 West Sweden","0 all sectors","512 Housekeeping and restaurant services workers","men",..,3700,3900,3700,3700,3300,..,5300,..,..,..
"SE23 West Sweden","0 all sectors","512 Housekeeping and restaurant services workers","women",5700,6100,5900,6900,6800,6900,6900,8700,6600,5900,5500
"SE23 West Sweden","0 all sectors","513 Personal care and related workers","men",7900,8600,9200,9100,10100,10700,11500,11500,11500,12100,12400
"SE23 West Sweden","0 all sectors","513 Personal care and related workers","women",77500,76500,77600,79000,82000,84200,82200,82300,83500,80100,80300
"SE23 West Sweden","0 all sectors","514 Other personal services workers","men",320,..,280,360,..,500,380,..,..,..,260
"SE23 West Sweden","0 all sectors","514 Other personal services workers","women",1300,..,1200,1500,1900,1500,2000,1800,2200,2200,..
"SE23 West Sweden","0 all sectors","515 Protective services workers","men",4500,3700,3800,3600,3500,4000,5100,4600,4400,4100,4500
"SE23 West Sweden","0 all sectors","515 Protective services workers","women",1200,1100,1200,1200,1200,1500,1800,1400,1500,1600,1400
"SE23 West Sweden","0 all sectors","521 Fashion and other models","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","521 Fashion and other models","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","522 Shop and stall salespersons and demonstrators","men",8600,11400,11000,12600,10800,12100,12100,11200,10700,13000,13200
"SE23 West Sweden","0 all sectors","522 Shop and stall salespersons and demonstrators","women",22100,23400,22100,22400,24900,28900,28900,22600,..,24100,28700
"SE23 West Sweden","0 all sectors","611 Market gardeners and crop growers","men",..,1600,2300,..,2000,..,3000,2500,..,..,..
"SE23 West Sweden","0 all sectors","611 Market gardeners and crop growers","women",450,510,540,780,650,..,..,..,..,550,..
"SE23 West Sweden","0 all sectors","612 Animal producers and related workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","612 Animal producers and related workers","women",..,650,640,..,870,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","613 Crop and animal producers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","613 Crop and animal producers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","614 Forestry and related workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","614 Forestry and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","615 Fishery workers, hunters and trappers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","615 Fishery workers, hunters and trappers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","711 Miners, shot firers, stonecutters and carvers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","711 Miners, shot firers, stonecutters and carvers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","712 Building frame and related trades workers","men",15200,15800,19200,18700,19900,19400,15600,15400,..,..,12200
"SE23 West Sweden","0 all sectors","712 Building frame and related trades workers","women",..,..,..,..,..,..,..,210,210,..,..
"SE23 West Sweden","0 all sectors","713 Building finishers and related trades workers","men",16300,16200,16600,17700,16100,16300,15300,16000,..,13300,13800
"SE23 West Sweden","0 all sectors","713 Building finishers and related trades workers","women",670,730,770,850,870,960,830,920,820,980,730
"SE23 West Sweden","0 all sectors","714 Painters, building structure cleaners and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","714 Painters, building structure cleaners and related trades workers","women",310,..,..,120,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","721 Metal moulders, welders, sheet-metal workers, structural-metal preparers and related trades workers","men",6000,5100,5300,6200,5900,5600,6500,6700,..,..,4300
"SE23 West Sweden","0 all sectors","721 Metal moulders, welders, sheet-metal workers, structural-metal preparers and related trades workers","women",..,..,..,..,..,190,..,..,..,..,..
"SE23 West Sweden","0 all sectors","722 Blacksmiths, tool-makers and related trades workers","men",4700,2900,2000,..,..,..,1200,..,..,..,..
"SE23 West Sweden","0 all sectors","722 Blacksmiths, tool-makers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","723 Machinery mechanics and fitters","men",10600,10700,9800,12300,11100,11500,9900,9900,10300,10400,10000
"SE23 West Sweden","0 all sectors","723 Machinery mechanics and fitters","women",210,..,180,240,340,350,290,260,250,230,250
"SE23 West Sweden","0 all sectors","724 Electrical and electronic equipment mechanics and fitters","men",5000,5100,6000,5700,6800,5400,6600,6300,4800,5100,..
"SE23 West Sweden","0 all sectors","724 Electrical and electronic equipment mechanics and fitters","women",160,200,270,290,370,260,..,220,300,..,..
"SE23 West Sweden","0 all sectors","731 Precision workers in metal and related materials","men",..,..,220,..,260,300,420,420,360,..,330
"SE23 West Sweden","0 all sectors","731 Precision workers in metal and related materials","women",..,..,..,..,..,..,..,110,..,..,..
"SE23 West Sweden","0 all sectors","732 Potters, glass-makers and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","732 Potters, glass-makers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","733 Handicraft workers in wood, textile, leather and related materials","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","733 Handicraft workers in wood, textile, leather and related materials","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","734 Craft printing and related trades workers","men",1100,..,990,..,..,840,650,..,..,..,..
"SE23 West Sweden","0 all sectors","734 Craft printing and related trades workers","women",..,..,..,..,..,450,..,270,..,..,..
"SE23 West Sweden","0 all sectors","741 Food processing and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","741 Food processing and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","742 Wood treaters, cabinet-makers and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","742 Wood treaters, cabinet-makers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","743 Garment and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","743 Garment and related trades workers","women",..,..,660,300,440,..,..,390,..,..,..
"SE23 West Sweden","0 all sectors","744 Pelt, leather and shoemaking trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","744 Pelt, leather and shoemaking trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","811 Mineral-processing-plant operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","811 Mineral-processing-plant operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","812 Metal-processing-plant operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","812 Metal-processing-plant operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","813 Glass, ceramics and related plant operators","men",..,290,290,290,260,300,..,240,230,270,..
"SE23 West Sweden","0 all sectors","813 Glass, ceramics and related plant operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","814 Wood-processing- and papermaking-plant operators","men",2700,2900,2600,1900,2400,2400,2000,2100,1900,..,..
"SE23 West Sweden","0 all sectors","814 Wood-processing- and papermaking-plant operators","women",780,630,570,350,450,530,490,600,520,410,370
"SE23 West Sweden","0 all sectors","815 Chemical-processing-plant operators","men",1300,1400,1500,1600,1500,1500,1700,1400,1400,1300,1200
"SE23 West Sweden","0 all sectors","815 Chemical-processing-plant operators","women",140,140,170,230,200,160,170,180,170,180,180
"SE23 West Sweden","0 all sectors","816 Power-production and related plant operators","men",670,1000,980,820,..,1900,1600,2000,1900,1800,2500
"SE23 West Sweden","0 all sectors","816 Power-production and related plant operators","women",..,..,..,..,..,120,120,210,210,190,280
"SE23 West Sweden","0 all sectors","817 Industrial-robot operators","men",..,..,..,..,..,..,..,..,160,..,110
"SE23 West Sweden","0 all sectors","817 Industrial-robot operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","821 Metal- and mineral-products machine operators","men",8900,7300,7400,7400,9300,8900,7400,7400,8200,8500,7100
"SE23 West Sweden","0 all sectors","821 Metal- and mineral-products machine operators","women",830,660,660,780,1000,1000,620,740,..,..,..
"SE23 West Sweden","0 all sectors","822 Chemical-products machine operators","men",1300,..,1700,1600,..,1300,1300,1100,..,..,..
"SE23 West Sweden","0 all sectors","822 Chemical-products machine operators","women",690,540,780,700,740,930,850,760,..,..,480
"SE23 West Sweden","0 all sectors","823 Rubber- and plastic-products machine operators","men",2200,2300,2700,2500,2700,2400,1800,2400,2300,2500,2100
"SE23 West Sweden","0 all sectors","823 Rubber- and plastic-products machine operators","women",1000,950,1100,970,1100,960,630,860,980,940,840
"SE23 West Sweden","0 all sectors","824 Wood-products machine operators","men",4600,1800,2000,1700,1700,1900,1700,1900,1900,1700,1700
"SE23 West Sweden","0 all sectors","824 Wood-products machine operators","women",640,320,300,290,260,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","825 Printing-, binding- and paper-products machine operators","men",2000,2300,2200,2300,1900,1700,1700,1600,1800,2100,1800
"SE23 West Sweden","0 all sectors","825 Printing-, binding- and paper-products machine operators","women",370,560,420,350,370,220,220,210,..,..,..
"SE23 West Sweden","0 all sectors","826 Textile-, fur- and leather-products machine operators","men",1400,1700,1600,1500,1800,1300,1200,1200,1100,850,900
"SE23 West Sweden","0 all sectors","826 Textile-, fur- and leather-products machine operators","women",1300,1400,1500,1400,1300,1200,1200,950,970,780,850
"SE23 West Sweden","0 all sectors","827 Food and related products machine operators","men",3800,2900,3200,2800,2100,2300,2800,2400,..,2700,2400
"SE23 West Sweden","0 all sectors","827 Food and related products machine operators","women",2800,2300,2400,1900,1700,1900,1600,1400,..,..,..
"SE23 West Sweden","0 all sectors","828 Assemblers","men",13500,12200,11300,12200,13700,11900,8500,8900,11200,10700,8700
"SE23 West Sweden","0 all sectors","828 Assemblers","women",3900,3000,3000,3200,3500,3500,2100,2100,2200,2100,2000
"SE23 West Sweden","0 all sectors","829 Other machine operators and assemblers","men",2700,6900,7200,6700,6000,6000,4900,4600,4400,5500,5100
"SE23 West Sweden","0 all sectors","829 Other machine operators and assemblers","women",720,2600,2600,2500,2400,2100,1700,1500,1500,1600,1400
"SE23 West Sweden","0 all sectors","831 Locomotive-engine drivers and related worker","men",540,500,540,570,570,490,430,470,380,500,340
